Full CLs
    2.600E+02    3.100E+02    3.600E+02    4.100E+02    4.600E+02    5.100E+02    5.600E+02    6.100E+02    6.600E+02    7.100E+02    7.600E+02    8.100E+02    8.600E+02    9.100E+02    9.600E+02    1.010E+03    1.060E+03    1.110E+03    1.160E+03    1.210E+03    1.260E+03    1.310E+03    1.360E+03    1.410E+03    1.460E+03    1.510E+03    1.560E+03    1.610E+03
    1.359E+01    2.099E+00    4.747E+00    3.639E+00    2.641E+00    2.040E+00    1.618E+00    1.344E+00    1.020E+00    6.333E-01    7.753E-01    6.886E-01    6.239E-01    3.902E-01    3.745E-01    3.047E-01    2.910E-01    2.156E-01    1.632E-01    1.553E-01    1.574E-01    1.242E-01    1.064E-01    9.858E-02    8.777E-02    8.833E-02    8.163E-02    9.272E-02
    1.759E+01    2.421E+00    6.421E+00    4.851E+00    3.654E+00    2.990E+00    2.245E+00    1.707E+00    1.522E+00    1.143E+00    9.771E-01    8.323E-01    7.292E-01    5.942E-01    5.191E-01    4.186E-01    3.678E-01    2.945E-01    2.455E-01    2.100E-01    1.809E-01    1.537E-01    1.379E-01    1.250E-01    1.063E-01    9.824E-02    9.749E-02    9.793E-02
    2.366E+01    3.388E+00    9.067E+00    6.542E+00    5.000E+00    3.946E+00    3.106E+00    2.457E+00    2.003E+00    1.658E+00    1.396E+00    1.150E+00    9.926E-01    8.404E-01    7.156E-01    5.936E-01    4.976E-01    4.068E-01    3.421E-01    2.920E-01    2.422E-01    2.095E-01    1.827E-01    1.616E-01    1.450E-01    1.326E-01    1.234E-01    1.224E-01
    3.384E+01    2.041E+01    1.283E+01    9.334E+00    7.092E+00    5.345E+00    4.344E+00    3.402E+00    2.772E+00    2.268E+00    1.927E+00    1.640E+00    1.355E+00    1.159E+00    9.775E-01    8.209E-01    6.915E-01    5.685E-01    4.680E-01    4.156E-01    3.440E-01    3.035E-01    2.606E-01    2.292E-01    2.042E-01    1.867E-01    1.787E-01    1.731E-01
    4.610E+01    3.134E+01    1.707E+01    1.232E+01    9.287E+00    7.095E+00    5.878E+00    4.515E+00    3.718E+00    3.034E+00    2.614E+00    2.189E+00    1.832E+00    1.586E+00    1.300E+00    1.088E+00    9.240E-01    7.681E-01    6.584E-01    5.378E-01    4.825E-01    4.115E-01    3.591E-01    3.178E-01    2.850E-01    2.599E-01    2.536E-01    2.457E-01
    1.332E+01    3.684E+01    9.048E+00    4.936E+00    4.302E+00    3.059E+00    2.853E+00    3.062E+00    2.860E+00    2.321E+00    1.181E+00    7.297E-01    8.604E-01    9.539E-01    8.350E-01    6.397E-01    4.972E-01    3.354E-01    2.424E-01    2.214E-01    2.380E-01    2.555E-01    2.404E-01    2.134E-01    1.799E-01    1.532E-01    1.416E-01    1.355E-01
4
